text,label
"yeah , these flicks are just that damn good . isn't it great ?",1
an unbelievably fun film just a leading man away from perfection .,1
"over-the-top and a bit ostentatious , this is a movie that's got oodles of style and substance .",1
. . . a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life .,1
nicely serves as an examination of a society in transition .,1
"boisterous , heartfelt comedy .",1
"a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .",1
as a randy film about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire . . . [sex and lucía] makes for an arousing good time .,1
absorbing character study by andré turpin .,1
"celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat .",1
"renner's performance as dahmer is unforgettable , deeply absorbing .",1
"if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch .",1
"if you love reading and/or poetry , then by all means check it out . you'll probably love it .",1
"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .",1
energetic and boldly provocative .,1
star wars is back in a major way .,1
it's a movie -- and an album -- you won't want to miss .,1
"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .",1
"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .",1
"if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels authentic .",1
jacquot's tosca is a treat .,1
"by the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",1
"if you liked such movies as notting hill , four weddings and a funeral , bridget jones' diary or high fidelity , then you won't want to miss about a boy .",1
". . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy .",1
"romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score .",1
i whole-heartedly recommend that everyone see this movie-- for its historical significance alone .,1
"hey , who else needs a shower ?",1
"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",1
"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious .",1
"often gruelling and heartbreaking to witness , but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie .",1
go see it and enjoy .,1
"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .",1
george clooney proves he's quite a talented director and sam rockwell shows us he's a world-class actor with confessions of a dangerous mind .,1
